e1,,exp2,,exp3,,exp4,,exp5-dilfac-2,,exp6,,exp7,,exp8,,exp9,,exp10 dil,,exp11-dil,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
709,0.0630526930127754,709,0.225974646364889,709,0.691407724108731,709,0.906906378236166,709,0.237101754576355,709,0.258503752625151,709,0.453891219047532,709,0.127792511495642,709,0.322008914778658,709,0.505420063288542,709,0.328505016022895
708,0.0636898763367934,708,0.224885828122702,708,0.679672382022743,708,0.89629941364912,708,0.235160361576502,708,0.25562637581409,708,0.450472422363624,708,0.12842392279963,708,0.320942557844674,708,0.493312823093231,708,0.321041133475614
707,0.063900379444611,707,0.224186085351826,707,0.66919375672215,707,0.885548301973272,707,0.232800566257314,707,0.25314112111078,707,0.446722485424998,707,0.129448453697007,707,0.320507677450089,707,0.480615226160762,707,0.313207509642243
706,0.0638754591393227,706,0.22400142918057,706,0.657865839984011,706,0.87439050348044,706,0.230690476152131,706,0.250794412629878,706,0.443659445650268,706,0.130279829369662,706,0.319671185860859,706,0.468673642057095,706,0.305071185995201
705,0.0640163331469714,705,0.222433155973206,705,0.646238533138794,705,0.86228803527442,705,0.228452145116926,705,0.248449628978889,705,0.440456815380451,705,0.130726894075797,705,0.319014957181713,705,0.457060095308012,705,0.297993906167544
704,0.0642848911234199,704,0.221938652260345,704,0.636360386427146,704,0.851001424954285,704,0.226115613559315,704,0.246030853585394,704,0.437988521342745,704,0.131699277732939,704,0.318933807535021,704,0.444774738393331,704,0.290574376576704
703,0.0642680826245526,703,0.222102488958584,703,0.626306169021493,703,0.840095423615132,703,0.224695445844481,703,0.244093633618579,703,0.434972231047212,703,0.131990025222732,703,0.318117758961637,703,0.434388735724845,703,0.283744307651547
702,0.0648002972484769,702,0.221157178774023,702,0.616761650861913,702,0.828925992344223,702,0.222652501535781,702,0.242053499034448,702,0.432665265661528,702,0.132869729333573,702,0.3176674063355,702,0.423211021173291,702,0.277000545362103
701,0.064650216439292,701,0.220921064752804,701,0.606852461439858,701,0.816991375903979,701,0.220995980339611,701,0.240086159730636,701,0.430812539795213,701,0.134210547063687,701,0.317575536327913,701,0.412280880776952,701,0.269705752051025
700,0.0650249595131546,700,0.220374658111793,700,0.597425283821143,700,0.806216837167218,700,0.219679994010352,700,0.239228888780713,700,0.428722426503513,700,0.135152217597252,700,0.317714801215427,700,0.402257916984498,700,0.26323183550075
699,0.0651474093942411,699,0.22050973297785,699,0.590063251842479,699,0.796156609609412,699,0.21831337536342,699,0.237684754655983,699,0.427331053580081,699,0.136064630577576,699,0.317314931376795,699,0.393548400147228,699,0.257333687096088
698,0.0653570255589864,698,0.220422774521918,698,0.581876102518012,698,0.785928551842905,698,0.216753660477671,698,0.236190413224681,698,0.425864200056051,698,0.136561189058318,698,0.317409918205616,698,0.384532818129656,698,0.251149518503167
697,0.0660349392950586,697,0.22048973357164,697,0.573175667354053,697,0.774845142891935,697,0.21579514650123,697,0.23491922465278,697,0.424804115075153,697,0.13747433198778,697,0.317740060872075,697,0.374353500242038,697,0.245168289072809
696,0.0664365189922924,696,0.220425569651485,696,0.565677582426662,696,0.764141805587798,696,0.214530944560944,696,0.233777755504109,696,0.423821681793071,696,0.138771059533928,696,0.318411957969302,696,0.365432264259286,696,0.238947336810833
695,0.0662299390214596,695,0.220674752472942,695,0.558080301875378,695,0.754036366035684,695,0.213493979832142,695,0.232713721849458,695,0.422485406590756,695,0.140181615962574,695,0.31889892971654,695,0.35657374212464,695,0.233801746674296
694,0.0666406320495925,694,0.221111995833592,694,0.550962787841687,694,0.743683264489686,694,0.212471982629953,694,0.23192950260163,694,0.421923704179444,694,0.140772459634448,694,0.31891584227639,694,0.347904647364656,694,0.228028282776137
693,0.0668979541828678,693,0.221405962953679,693,0.54459355610581,693,0.733643494170629,693,0.211426100977053,693,0.230984612276688,693,0.421609295652845,693,0.142165121824265,693,0.319932587124652,693,0.339861544036774,693,0.222814099918723
692,0.0670337104669553,692,0.22160003943229,692,0.537718740298252,692,0.723310564980299,692,0.210814441034404,692,0.230091148678906,692,0.421640220513891,692,0.143264532110781,692,0.320272013689079,692,0.332146191154501,692,0.217378018807323
691,0.0670064047927993,691,0.221795194850071,691,0.531675386792086,691,0.714076476902899,691,0.210280301419291,691,0.229236599362964,691,0.421484490940478,691,0.144752239767011,691,0.321108363125318,691,0.324475616242854,691,0.21247265817874
690,0.0675837233958307,690,0.222876844655211,690,0.526215139816407,690,0.705161484563335,690,0.20982927256044,690,0.229262184182726,690,0.421444662110698,690,0.145891983569122,690,0.322162925224822,690,0.31729953224367,690,0.208113753317398
689,0.0683985818182132,689,0.223087068820679,689,0.520427269609229,689,0.696048101424511,689,0.209206194490925,689,0.22908566643792,689,0.421782571611306,689,0.14709072936699,689,0.32341237773639,689,0.309952094340682,689,0.203032808528462
688,0.0687991088298374,688,0.224149043742202,688,0.515519580342498,688,0.687333075991763,688,0.208820374729631,688,0.228882428636393,688,0.422022401144482,688,0.148611925809287,688,0.324722976700194,688,0.303313904006047,688,0.198798874602701
687,0.0690740710197408,687,0.224342137216387,687,0.510528872676064,687,0.678359470794291,687,0.208573129379664,687,0.228838933893438,687,0.423022056175835,687,0.150002425755368,687,0.325660019849155,687,0.296744098896587,687,0.194616435456498
686,0.0695917014028342,686,0.225308329123273,686,0.505790102472233,686,0.669969753106717,686,0.207847484202622,686,0.228698219662103,686,0.423620298507354,686,0.151242068391422,686,0.32724351448494,686,0.29025174536401,686,0.190357270376957
685,0.070049111617974,685,0.22607104450923,685,0.501914304734387,685,0.661615481050762,685,0.207525730424064,685,0.228861601477036,685,0.424889662649707,685,0.152883675986688,685,0.328572418264161,685,0.28421237588986,685,0.186234175491044
684,0.0703122966706465,684,0.227089518825149,684,0.497846941605741,684,0.654192425151416,684,0.20752493729594,684,0.229354135213394,684,0.426346762860711,684,0.154503284634638,684,0.330220460103572,684,0.278410716202443,684,0.182533651104492
683,0.0708452706868239,683,0.228595189650644,683,0.494354920986083,683,0.646525808016757,683,0.207782279007383,683,0.229879924641434,683,0.42741117873641,683,0.155779796613866,683,0.331926335652214,683,0.273070758797071,683,0.178837897967229
682,0.0712579439689173,682,0.22933179305318,682,0.491139881853664,682,0.639808331991595,682,0.208028614693243,682,0.230371723339332,682,0.428880356723497,682,0.15734201627617,682,0.333740382678737,682,0.26752545662494,682,0.175254628460304
681,0.0718982779774377,681,0.230802196226874,681,0.488034624088254,681,0.632567769622127,681,0.207700671436797,681,0.230477684230121,681,0.430936807732608,681,0.15894641632502,681,0.335547800636359,681,0.262443538600257,681,0.172266748375766
680,0.0722937002268605,680,0.231794360809169,680,0.48550522038604,680,0.62606864280571,680,0.208416032002233,680,0.231347072651731,680,0.432513136173315,680,0.160687199323092,680,0.337083609695176,680,0.257560290808989,680,0.168852188649505
679,0.0731876983250853,679,0.233179956500615,679,0.483068082549496,679,0.619983118029752,679,0.208319918940024,679,0.23232413119667,679,0.434127209681961,679,0.162627342098121,679,0.33911428438808,679,0.253165417904794,679,0.166111308766533
678,0.073631922850834,678,0.234872987204303,678,0.481070027204378,678,0.613870063156141,678,0.208771307914637,678,0.233138863126572,678,0.436118083267579,678,0.16439809076346,678,0.341315252979518,678,0.248324334454882,678,0.162742132764197
677,0.0742039959810897,677,0.23629691145694,677,0.478908522272211,677,0.607574709242379,677,0.209536115743466,677,0.234699818358038,677,0.439356671370312,677,0.166489765759962,677,0.3437490146793,677,0.244335830910435,677,0.160116854114353
676,0.0751597342501537,676,0.23777098775631,676,0.477438978801011,676,0.602180196512701,676,0.209744300484465,676,0.235672565577853,676,0.441615925588936,676,0.168252874056061,676,0.345499540348867,676,0.240060874073325,676,0.157534917681331
675,0.0756132832008521,675,0.239922728799555,675,0.476266177505483,675,0.597416166334263,675,0.210196207084007,675,0.236725308772634,675,0.444163391588582,675,0.170038064383124,675,0.348601659961115,675,0.236584114098053,675,0.154562069736066
674,0.0764404912989758,674,0.241428726588695,674,0.474981030246234,674,0.592248178124752,674,0.211029972644681,674,0.238227139947515,674,0.447491814176083,674,0.171807246227127,674,0.351051009871718,674,0.232733805563628,674,0.152221885173832
673,0.0768499905995251,673,0.24349893395817,673,0.474284403878684,673,0.587810898035847,673,0.211766734296489,673,0.239670572939756,673,0.44980276080579,673,0.174118833504015,673,0.353912962803273,673,0.229309715387397,673,0.149916177234257
672,0.0777471419586066,672,0.245120310278985,672,0.473524655845141,672,0.583513831794977,672,0.213072072776276,672,0.241427237205885,672,0.452974561901858,672,0.17662263464224,672,0.356864662554124,672,0.225886935241857,672,0.147644174670153
671,0.0782043323192471,671,0.247333479743915,671,0.472837780160849,671,0.579678390665244,671,0.213828658165717,671,0.243057690108904,671,0.456418410849388,671,0.178498466295641,671,0.359930735934341,671,0.222816910481416,671,0.145729238405273
670,0.0791097238296352,670,0.249425520862763,670,0.473160631491266,670,0.575894073436482,670,0.214474653668116,670,0.2451982898924,670,0.460249350407464,670,0.180790457885953,670,0.362485115542148,670,0.219856809031036,670,0.143573576855364
669,0.0800412522827535,669,0.251671377627004,669,0.473271996629212,669,0.572227894996555,669,0.215671184914391,669,0.24691839891666,669,0.463738618013704,669,0.182734290478718,669,0.365640589809282,669,0.217107290728864,669,0.141920779160079
668,0.0808395880667684,668,0.254051834982381,668,0.473527698044622,668,0.569567433254625,668,0.216841763832098,668,0.248903229517533,668,0.466804429148838,668,0.185283368535484,668,0.368800852593189,668,0.214357217112456,668,0.140124244967544
667,0.0816799135804374,667,0.256443730115085,667,0.47393874490948,667,0.566565682831048,667,0.218017601856438,667,0.2512613652277,667,0.470782116630529,667,0.187812829858973,667,0.372315879980391,667,0.211978226527863,667,0.13843155174392
666,0.0826708335398927,666,0.25888857163952,666,0.47486462933508,666,0.56449457302961,666,0.219460084722996,666,0.253524278449715,666,0.474906233379767,666,0.19035117132653,666,0.375914887309858,666,0.209719294585472,666,0.137034182478927
665,0.0834948222182601,665,0.261538237815891,665,0.476285050420957,665,0.562243927849124,665,0.220765892823141,665,0.25598839660284,665,0.479777013994327,665,0.193082951899206,665,0.3798873530284,665,0.207531699803264,665,0.135532174426913
664,0.0845208398119046,664,0.264204359359771,664,0.477131182101976,664,0.560556660104387,664,0.222032604788743,664,0.258514690414573,664,0.483553282261867,664,0.195731262406305,664,0.383573933066399,664,0.205739442458432,664,0.134214037758675
663,0.0856671953733683,663,0.266986073802941,663,0.47907558360127,663,0.558784110287038,663,0.223621652098071,663,0.261419412627209,663,0.487933022870741,663,0.198320290477249,663,0.387462512454238,663,0.203670503583016,663,0.133024947468014
662,0.0866426788177102,662,0.269909941459257,662,0.480523172527224,662,0.557269698255886,662,0.225058082399516,662,0.26406055281346,662,0.493188946524809,662,0.201305563136575,662,0.39136232018396,662,0.20223085973916,662,0.131753162312999
661,0.0879029070884861,661,0.273132559651272,661,0.482865167644278,661,0.55648936517328,661,0.22683937863246,661,0.267046296644209,661,0.497721032282282,661,0.204570549313078,661,0.396025205687165,661,0.20073206388142,661,0.130750364749993
660,0.0888483638133408,660,0.276398004607238,660,0.485038358741352,660,0.555908094919623,660,0.228360603817034,660,0.269970089157976,660,0.502606904437586,660,0.207175642564115,660,0.40004577778076,660,0.19938740022187,660,0.129859404542463
659,0.0898529613336602,659,0.279220192404719,659,0.487325901813782,659,0.55548169768535,659,0.230110539841551,659,0.273004452813743,659,0.507207415016084,659,0.210196669096307,659,0.404358020221671,659,0.198103008155545,659,0.128957831951488
658,0.0910894121785952,658,0.282469946223997,658,0.489315993523088,658,0.555454492080827,658,0.23206137370964,658,0.276285509403348,658,0.512468438037591,658,0.21325848366462,658,0.408933185370634,658,0.196999766746696,658,0.12815450200454
657,0.0924899290498339,657,0.286010333504578,657,0.492483314814523,657,0.555522625565714,657,0.233861974341983,657,0.279635846380778,657,0.517778582001015,657,0.216560799555925,657,0.413956666408846,657,0.195726184284056,657,0.12728126883163
656,0.0934052799808027,656,0.289578256385116,656,0.495551176543697,656,0.555576256228927,656,0.235765973156523,656,0.28341671618488,656,0.52387060207398,656,0.219742716889639,656,0.418948011144611,656,0.194969071327451,656,0.126727026542265
655,0.0950049390955304,655,0.29337305405768,655,0.498831366762211,655,0.556651801495099,655,0.237837408313412,655,0.286909580482209,655,0.529478636452531,655,0.223416278351356,655,0.423862450525121,655,0.194138145147565,655,0.126240125601661
654,0.0963281563465688,654,0.297136544694929,654,0.501941027133259,654,0.557468493106595,654,0.240064248408662,654,0.290842727982616,654,0.535097330190792,654,0.226730942013561,654,0.428868786194245,654,0.193728028939941,654,0.126087209297813
653,0.0977593461838307,653,0.301416489781646,653,0.505882900106409,653,0.558975864044512,653,0.242255535277145,653,0.29489915275332,653,0.541222083205315,653,0.230335250259889,653,0.434206171557448,653,0.19320931378827,653,0.125359708357664
652,0.0991403964515894,652,0.305545510742155,652,0.509424151500824,652,0.560335142112107,652,0.244394129232011,652,0.298747838108519,652,0.547259998688632,652,0.234159554162478,652,0.439787729179341,652,0.192922922050115,652,0.125147393114765
651,0.100795377979353,651,0.309636873496627,651,0.513629633453024,651,0.562136855746666,651,0.246672793198246,651,0.30300205876127,651,0.553408730697113,651,0.237871875813271,651,0.445680770103679,651,0.192627683703247,651,0.125025238871256
650,0.102270020569614,650,0.314149407731351,650,0.517802844604421,650,0.563985437218333,650,0.248808606166533,650,0.307225073204581,650,0.559635532013179,650,0.24183822976938,650,0.451616539415267,650,0.192520967938752,650,0.124856081948684
649,0.10380994424619,649,0.318601031394277,649,0.522082343432487,649,0.566220740824613,649,0.251330620312715,649,0.312124331390719,649,0.566462977549207,649,0.245814151372953,649,0.457471278911308,649,0.192531573812054,649,0.124682472114637
648,0.105269706647718,648,0.323521656932649,648,0.526773034195976,648,0.568928492781472,648,0.253664730421829,648,0.316484668205833,648,0.572781974812722,648,0.249991892762913,648,0.463450384633375,648,0.192368683255766,648,0.124631458093918
647,0.107340736252563,647,0.328401616388632,647,0.531181695128095,647,0.572048995434976,647,0.256584662222717,647,0.321454597935065,647,0.579703665514073,647,0.254158808199045,647,0.470079656474773,647,0.192835342384904,647,0.124619731579895
646,0.109133046467274,646,0.333355465765852,646,0.53597069572896,646,0.574991575277617,646,0.259161683405943,646,0.326788712585982,646,0.58658310961199,646,0.258654699670523,646,0.476729750650891,646,0.193282708598744,646,0.12506939411395
645,0.110839287009825,645,0.338253931894583,645,0.541704484857235,645,0.578569516684661,645,0.261738432988345,645,0.331984430295376,645,0.594039196803691,645,0.263233021916361,645,0.482958073272941,645,0.193791602535165,645,0.125463330460068
644,0.112814651850428,644,0.343908160839079,644,0.547319510307624,644,0.58210399258059,644,0.26461145112608,644,0.337101245463625,644,0.601167222408725,644,0.268164520088086,644,0.490393529363026,644,0.19424865995309,644,0.125547828932502
643,0.114585794084432,643,0.349235604188904,643,0.552700125623282,643,0.586064540628528,643,0.267621850655221,643,0.342815595241349,643,0.608880903265718,643,0.272769987525594,643,0.497425866740108,643,0.194940927776981,643,0.126118909566874
642,0.116734284026233,642,0.354987353811508,642,0.55830610239376,642,0.590111399996118,642,0.270375242795855,642,0.348582857804446,642,0.616417405039296,642,0.277196138352299,642,0.504503724356582,642,0.195832390340883,642,0.126503095847431
641,0.119055436295682,641,0.361139718213912,641,0.564707724539005,641,0.59468545424404,641,0.273660871522934,641,0.354403560744063,641,0.624016150289672,641,0.282877154443052,641,0.512713906705933,641,0.196834295948003,641,0.127331553919338
640,0.12103225312644,640,0.367026090162642,640,0.570765902732034,640,0.598980975543654,640,0.276663119406311,640,0.360916484246329,640,0.632390662413105,640,0.288250992655323,640,0.520543974469901,640,0.197592344841475,640,0.127625294890599
639,0.123141831157102,639,0.372750162474077,639,0.577014308147409,639,0.604255094099558,639,0.279698539332688,639,0.367118642331745,639,0.639824060075423,639,0.293407289003982,639,0.528655508909924,639,0.198650998617349,639,0.128545470765818
638,0.12545127046465,638,0.379714432554381,638,0.583601745366762,638,0.609212961250526,638,0.282865039389488,638,0.373140991066201,638,0.648844077751582,638,0.299174369425595,638,0.536748215750513,638,0.200033464760404,638,0.129265364238852
637,0.127872391087523,637,0.385859255636299,637,0.590722579719573,637,0.614863921741492,637,0.285825678226573,637,0.380307527477774,637,0.656920080175576,637,0.304257174836587,637,0.544947653126756,637,0.201586502825034,637,0.129969622792099
636,0.130526657905131,636,0.393047037927852,636,0.597607110084095,636,0.620741796378561,636,0.289826719144843,636,0.387477547730159,636,0.666150363880455,636,0.310636255716253,636,0.554060592792525,636,0.202856144496043,636,0.130640158029546
635,0.133192497643887,635,0.399967781939459,635,0.605070273140728,635,0.626830088799947,635,0.292771254927525,635,0.394439191543803,635,0.674054715589002,635,0.316719734465018,635,0.562830576957174,635,0.204239613013467,635,0.131910051134049
634,0.135484113514009,634,0.407089254903333,634,0.612327000728727,634,0.633047701846159,634,0.296419926817991,634,0.401461008918016,634,0.683342339994843,634,0.322798510476561,634,0.571549993364724,634,0.205716287315008,634,0.133056279079497
633,0.138135322630508,633,0.41480753599479,633,0.620137289800917,633,0.639863538098301,633,0.300279227079671,633,0.409122657921626,633,0.692233977333875,633,0.32910568930502,633,0.581127675416392,633,0.207491835924381,633,0.133952102030793
632,0.141300022102971,632,0.422337656626249,632,0.628419101194385,632,0.647268540218933,632,0.303980460084215,632,0.416429973694862,632,0.701872659862883,632,0.335807860292302,632,0.590992102598892,632,0.209460467431832,632,0.13489056313607
631,0.143895280303993,631,0.430931082248511,631,0.636410112942991,631,0.654671890041993,631,0.307592812774021,631,0.425038317969851,631,0.711213972101543,631,0.342434171755561,631,0.600953121198595,631,0.210901347607701,631,0.136208597120869
630,0.146795324005314,630,0.439263671145186,630,0.645351105722282,630,0.662054738958281,630,0.311734375830223,630,0.433831643402174,630,0.721242249137551,630,0.349765018768248,630,0.610958336137209,630,0.212831523090819,630,0.137596982921403
629,0.14981159783093,629,0.447519125003975,629,0.653951520006401,629,0.669802497759443,629,0.315612164742853,629,0.442470639697096,629,0.731446511633381,629,0.357082141450513,629,0.621492219327727,629,0.214529799157323,629,0.138959983797423
628,0.153330687502107,628,0.45685703968935,628,0.663303911901561,628,0.678559999717701,628,0.319528104836899,628,0.45100905694488,628,0.741095767507161,628,0.364263418009746,628,0.63246958683469,628,0.216517200302885,628,0.139903053327453
627,0.156502743842419,627,0.465291659061986,627,0.672131885726963,627,0.686822603425309,627,0.322968728861394,627,0.460075710358321,627,0.750872428635707,627,0.37170444001471,627,0.643015912563696,627,0.218661383106134,627,0.141181014746561
626,0.15955009764827,626,0.473832218340623,626,0.680966518842569,626,0.695412666875457,626,0.327527564049759,626,0.469212288620915,626,0.761239384039134,626,0.379509295175422,626,0.654163384563145,626,0.220211815664706,626,0.142395624952089
625,0.163282911485181,625,0.484285080065594,625,0.690980493454337,625,0.704715202562242,625,0.331677311668154,625,0.479086660900362,625,0.772295646547348,625,0.387840605481207,625,0.666147693682497,625,0.222769349563226,625,0.144037646873725
624,0.166217952505899,624,0.494454520234902,624,0.70133746581773,624,0.714867863219717,624,0.336740459518552,624,0.489442165562698,624,0.783164416669153,624,0.396280134232567,624,0.678041629138629,624,0.224435743175993,624,0.144942700257362
623,0.170218837922847,623,0.504909077843354,623,0.711683844922979,623,0.724982274550346,623,0.34065801589224,623,0.499540487167273,623,0.794564587210361,623,0.40476505563393,623,0.690150341283966,623,0.227126812093942,623,0.14670608111119
622,0.174379897034998,622,0.515624408791117,622,0.722675239539996,622,0.736009556199401,622,0.345386252235482,622,0.510215615061552,622,0.80586026537471,622,0.413669409504385,622,0.702622127617521,622,0.22905640731617,622,0.148395076590298
621,0.177938534941668,621,0.52599811839164,621,0.733379462036998,621,0.74686519464741,621,0.349929427177333,621,0.521229046167657,621,0.817606654723195,621,0.422567245276417,621,0.715788993419585,621,0.231505366519521,621,0.149932811372492
620,0.182041157311552,620,0.537876894520786,620,0.744421771318854,620,0.757798770239988,620,0.35483572826371,620,0.532440793514267,620,0.829083228617049,620,0.432279596194875,620,0.728193921262544,620,0.233231107241812,620,0.151142778394364
619,0.18637422489243,619,0.549722611905626,619,0.756449127752989,619,0.770073942627183,619,0.359760897938694,619,0.543628923299898,619,0.841019714023334,619,0.442098196752235,619,0.741988838588163,619,0.235528061724511,619,0.152543772134729
618,0.190456672896522,618,0.561725721317416,618,0.768336741919215,618,0.782378590106583,618,0.364651025659828,618,0.555593979525843,618,0.85362191130398,618,0.451671647461334,618,0.755670801817363,618,0.238189821987279,618,0.154032773371707
617,0.194862792350046,617,0.573799061493914,617,0.780382362366829,617,0.794675816429026,617,0.369716930607272,617,0.56805910544709,617,0.865625954594366,617,0.462178993120868,617,0.769463717697703,617,0.240051561043831,617,0.155242242281185
616,0.199903789378213,616,0.586444344469394,616,0.792811715062656,616,0.807702207104327,616,0.374967333471314,616,0.581282370668869,616,0.877977404950011,616,0.472736020591493,616,0.783747995199307,616,0.24266310349062,616,0.157062970494708
615,0.204594182464462,615,0.599832118793051,615,0.805553778126083,615,0.820704971695225,615,0.379933667184249,615,0.593837317760311,615,0.891108759090274,615,0.483401783775199,615,0.79885180949896,615,0.244638449315151,615,0.158518871494837
614,0.209094111850436,614,0.613806707620622,614,0.819126273490231,614,0.835350095477026,614,0.385746954520451,614,0.607183076294657,614,0.904885260375202,614,0.494175336422472,614,0.813899277441775,614,0.247396483049576,614,0.159703112209997
613,0.214375536651385,613,0.627572804152931,613,0.833000633491452,613,0.849916854254689,613,0.391291508424061,613,0.621174284159454,613,0.918182341715,613,0.506176731019473,613,0.829990390547842,613,0.249813694873971,613,0.161574333933886
612,0.219789475154958,612,0.642282768630228,612,0.847307406915928,612,0.864593543202727,612,0.396709381179825,612,0.635601775946113,612,0.932183313315086,612,0.517669651515385,612,0.845468101649775,612,0.252023686756452,612,0.16294931464911
611,0.22509068108294,611,0.657663224376132,611,0.86131853412799,611,0.879332391695397,611,0.402695504164384,611,0.650333983409943,611,0.946088286005435,611,0.529959870106234,611,0.861970734304806,611,0.254338379824745,611,0.164528246886942
610,0.229814050793107,610,0.671603839336526,610,0.875217312626453,610,0.894042226823035,610,0.408369538733547,610,0.664044544535053,610,0.958856835465244,610,0.541131993424483,610,0.877401738483749,610,0.256579708263056,610,0.166037242832509
609,0.235145325519648,609,0.686390081436273,609,0.888964510151695,609,0.908986720082113,609,0.413590370839534,609,0.67859559656449,609,0.972603120457243,609,0.553118063688684,609,0.892943937163087,609,0.258720259424144,609,0.167388350424669
608,0.240974656375691,608,0.703389529062752,608,0.905330335923132,608,0.925927603182893,608,0.420323678546918,608,0.695049552384406,608,0.987589977653605,608,0.566318572937272,608,0.910988071108571,608,0.261367336415471,608,0.168883732334209
607,0.247163091755615,607,0.720799522505497,607,0.921756064482883,607,0.943640515237627,607,0.42684096378387,607,0.712015759508755,607,1.00329923501661,607,0.580695905931636,607,0.929155847039957,607,0.26378662469371,607,0.170643108575623
606,0.253355990855135,606,0.738271032573337,606,0.938187953309074,606,0.961301295283416,606,0.433159028444627,606,0.728924246762064,606,1.01866733405338,606,0.594500725647212,606,0.947453611696831,606,0.266415137822372,606,0.172028762123927
605,0.259216411010908,605,0.754862512160512,605,0.953750191557334,605,0.97664303693258,605,0.439127321059743,605,0.744304376333926,605,1.03280803751434,605,0.607051789948949,605,0.964341418822725,605,0.268717816728856,605,0.173268218694136
604,0.265149082618897,604,0.771322885369652,604,0.968940045295389,604,0.99306238127462,604,0.445150350528419,604,0.759850320852723,604,1.04715021198086,604,0.619731283377625,604,0.981138202795357,604,0.27123487723215,604,0.17491930138794
603,0.271498163866798,603,0.78954292650712,603,0.985920393462517,603,1.0103712669469,603,0.451567478999196,603,0.778431867262313,603,1.06260823986517,603,0.63431483133982,603,0.999536008991484,603,0.273723923221181,603,0.176424254351781
602,0.278324230452474,602,0.809451578464745,602,1.00394883779074,602,1.02874262378218,602,0.458837189219238,602,0.797051286805289,602,1.07889802943448,602,0.649244483892529,602,1.01899991043252,602,0.276633605269251,602,0.178307540293869
601,0.285392723818765,601,0.829086546819686,601,1.02161340822965,601,1.04735079756653,601,0.465841636180808,601,0.816035981232678,601,1.09543133965016,601,0.664412570895111,601,1.03827930890981,601,0.279304197501495,601,0.17982195114623
600,0.292179419414729,600,0.849159793541693,600,1.03970921282933,600,1.06531232171922,600,0.472650771579002,600,0.834917814492569,600,1.11149066791767,600,0.679609586677131,600,1.05827368507467,600,0.282053653683765,600,0.181453920127563
599,0.299652821816307,599,0.870566204123511,599,1.05846685165435,599,1.08436330886482,599,0.479833665017901,599,0.854812409509436,599,1.12897561584649,599,0.695776213702828,599,1.07939406790138,599,0.284925976532438,599,0.183199507495594
598,0.306931950513292,598,0.891297158258689,598,1.07681388911409,598,1.10195641451666,598,0.486922009356647,598,0.874134218915543,598,1.14498690365724,598,0.711210910105025,598,1.09894334533202,598,0.287802507545411,598,0.184920238911367
597,0.313568095590061,597,0.910176856532443,597,1.09309990849779,597,1.11844827739388,597,0.493411417662003,597,0.89220730928832,597,1.16035635730869,597,0.725474341347131,597,1.11700810573919,597,0.290349075322791,597,0.186483338094965
596,0.320842053795818,596,0.93129836185007,596,1.11118401107176,596,1.13610639012761,596,0.500474673856908,596,0.912326213352059,596,1.1764752302903,596,0.740900680613945,596,1.13715536905289,596,0.293225818597629,596,0.188208571380376
595,0.328673955052615,595,0.954043417562191,595,1.13018540090995,595,1.15406516883718,595,0.50764475098485,595,0.93392165371295,595,1.19396533491531,595,0.757645330954692,595,1.15833409611634,595,0.29620811072167,595,0.190183721653484
594,0.336310281301609,594,0.976060214131362,594,1.1486668567528,594,1.17178290944225,594,0.515043822053567,594,0.954345143251405,594,1.21090734253091,594,0.773487193448208,594,1.17875113993142,594,0.299295325384602,594,0.191666695384363
593,0.34445139944931,593,0.99893770406718,593,1.16705132012896,593,1.18839532287245,593,0.522321760445708,593,0.976282127764867,593,1.22906230175204,593,0.790069689047006,593,1.19951739276523,593,0.302249303996586,593,0.193588337225245
592,0.352617753060647,592,1.02326633748485,592,1.18675091864487,592,1.20644768900397,592,0.529863493020819,592,0.998710071829997,592,1.24628460257261,592,0.807366508039378,592,1.22160134916115,592,0.305794566036894,592,0.195819265538725
591,0.360785141604975,591,1.0472104140028,591,1.20564327043815,591,1.22406690960439,591,0.537578182307706,591,1.02077414102514,591,1.26390578453332,591,0.824422691573601,591,1.24275803823567,591,0.30932926913039,591,0.197648407220575
590,0.368869754739988,590,1.07054018703944,590,1.22405300618076,590,1.23974206705155,590,0.545166771575684,590,1.04238518301388,590,1.28115792865046,590,0.840568171749144,590,1.26328758867273,590,0.312375169866995,590,0.199660993191207
589,0.37710239080095,589,1.09410424922304,589,1.24196558113867,589,1.25611356456908,589,0.552305164857362,589,1.06433860013829,589,1.29816459941397,589,0.857392959907618,589,1.28490260494016,589,0.315700460814722,589,0.201602520833855
588,0.385741165617048,588,1.11887500764396,588,1.25997469686122,588,1.27198355893806,588,0.559732831007486,588,1.08732981906391,588,1.31563060289589,588,0.873906838510368,588,1.30631744746679,588,0.319632655252544,588,0.203782436585573
587,0.394364731315155,587,1.14507560413951,587,1.27851073068077,587,1.28834195454406,587,0.567171197707183,587,1.1108000128685,587,1.3328454542159,587,0.891526722764746,587,1.32786876807201,587,0.322918089202376,587,0.205937870708865
586,0.403485243975356,586,1.17027978935412,586,1.2972025470373,586,1.30378006670288,586,0.574300364533446,586,1.13457082719599,586,1.35048559223938,586,0.908814804455017,586,1.3494608202727,586,0.326804506831112,586,0.208079353130376
