Sample 1,,nr-poly-1day,,exp1,,exp2,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
443,0.93394591548157,443,0.114101334627891,443,0.196776628181614,443,0.170832880559369
442,0.93711579816576,442,0.114510174331931,442,0.19702535476306,442,0.171056778500734
441,0.939736803269085,441,0.114672921397267,441,0.196924559745016,441,0.171120534741799
440,0.943082631388743,440,0.115013576593111,440,0.197161795305686,440,0.171557176753589
439,0.946524636432086,439,0.115215121243497,439,0.197204186997152,439,0.17156866618469
438,0.950748596576434,438,0.115618964301792,438,0.197360379019464,438,0.172005951536711
437,0.95462757856348,437,0.11591627873047,437,0.197503573810252,437,0.172192164037009
436,0.958513725971617,436,0.11619448139507,436,0.197709414901807,436,0.17245361182632
435,0.962241604322061,435,0.11643370163145,435,0.197735820214423,435,0.172672876586741
434,0.966158453778585,434,0.116826450574631,434,0.197957900583601,434,0.17302679146608
433,0.970207256236953,433,0.117273062894417,433,0.198175028591437,433,0.173315208474711
432,0.975032376481168,432,0.117493097702558,432,0.198349103460664,432,0.173495923447207
431,0.979239770581965,431,0.117903038870238,431,0.198648012981882,431,0.173859935563231
430,0.983486019382009,430,0.118135183422112,430,0.198889343076949,430,0.174113538074786
429,0.988123785737907,429,0.118518115939715,429,0.199050768292436,429,0.174333294659174
428,0.992752006634653,428,0.118839033006754,428,0.199279625037377,428,0.174643168670336
427,0.997135696670293,427,0.119086661464843,427,0.199537945187848,427,0.174843911695271
426,1.00150667585782,426,0.119464640192743,426,0.199757914962113,426,0.175202545906521
425,1.00625296030756,425,0.119822174452971,425,0.199948951891752,425,0.175675625810955
424,1.01022577586116,424,0.120193795469391,424,0.200191827073814,424,0.175839086463405
423,1.01541950135665,423,0.120541133886983,423,0.200593511253625,423,0.176171512972142
422,1.02046706663192,422,0.120961453394464,422,0.200815866117207,422,0.17641422891361
421,1.02464829800802,421,0.121302526904295,421,0.201074567255471,421,0.176705682765337
420,1.02920823899698,420,0.121710428648068,420,0.201418740418518,420,0.17715591973247
419,1.03468891068434,419,0.122185415439413,419,0.201829348185121,419,0.177546583537594
418,1.03934523738543,418,0.122593907349927,418,0.202041990544337,418,0.1778842970298
417,1.04413504860182,417,0.12288789548653,417,0.202359416924224,417,0.17817213559791
416,1.04903963768546,416,0.12331104366391,416,0.202741394750674,416,0.17852099571295
415,1.0542084596619,415,0.123812605128087,415,0.203205246070827,415,0.1790290182279
414,1.05910929761321,414,0.124120303655297,414,0.20342352545462,414,0.179430488236067
413,1.06401803549152,413,0.124617386315086,413,0.203862400483362,413,0.179847134289193
412,1.06936442194959,412,0.125079579111244,412,0.204258173584033,412,0.179999909376994
411,1.07405293302449,411,0.125469688873282,411,0.204639752469338,411,0.180429730598097
410,1.07923711156024,410,0.125886333222665,410,0.205087040048663,410,0.18081734591005
409,1.08449009316883,409,0.12621180883343,409,0.205245885887197,409,0.181088595885844
408,1.09048583478663,408,0.12680483856279,408,0.205703234510779,408,0.18165244867576
407,1.0959589062208,407,0.127383684428526,407,0.206190361569625,407,0.181979162530142
406,1.10243896030583,406,0.127895777497769,406,0.206728908183986,406,0.18249333732248
405,1.1085085684229,405,0.12845986516302,405,0.20719282741889,405,0.182868167308959
404,1.1144589346064,404,0.128575889177118,404,0.207324531027575,404,0.182972497601021
403,1.1213734935207,403,0.129299563434085,403,0.20798853802599,403,0.183835356113211
402,1.12886254114361,402,0.129858741292722,402,0.208418458107574,402,0.184024694762413
401,1.1358193245124,401,0.130280633029901,401,0.208879957333827,401,0.184515564545572
400,1.14317632669695,400,0.130921553644551,400,0.20938470652675,400,0.185012062994226
399,1.1509645313502,399,0.131477884741325,399,0.209767713352711,399,0.185339450760319
398,1.15879499269743,398,0.131839489738482,398,0.210332438002525,398,0.185785391549724
397,1.16717925926518,397,0.132404267053192,397,0.210707493262386,397,0.186270863034713
396,1.17618749433302,396,0.133202945293189,396,0.211241653635582,396,0.186738254454967
395,1.18448822885845,395,0.133655002780442,395,0.211716912003101,395,0.187019798984003
394,1.19297997941081,394,0.134269434259904,394,0.212119784838557,394,0.187261086093777
393,1.20228152330664,393,0.134856485830147,393,0.212536924561868,393,0.187639457365119
392,1.21119535407282,392,0.135354527624761,392,0.21319398354913,392,0.188301532734782
391,1.21998503743262,391,0.13608201736048,391,0.213683366352522,391,0.188727660521486
390,1.23034939476364,390,0.136826973850259,390,0.214276993419131,390,0.189024098802842
389,1.2407814450298,389,0.137325115498265,389,0.214770824693377,389,0.189542361929383
388,1.25064199465004,388,0.138148344919665,388,0.215231776490825,388,0.190074316495078
387,1.26086061650378,387,0.138761652890139,387,0.215710190287675,387,0.190517401092512
386,1.27217253892435,386,0.139373723005775,386,0.216233251666523,386,0.190850131966082
385,1.28358745614324,385,0.140315940200949,385,0.216698274537317,385,0.191275793424517
384,1.29563937272335,384,0.140907289034992,384,0.217260563053804,384,0.191701711492219
383,1.30774237893996,383,0.141711082965399,383,0.217877955897459,383,0.192261789294779
382,1.32107589234489,382,0.142365085327361,382,0.218162939481285,382,0.192449395147614
381,1.3351987550449,381,0.143176227711036,381,0.218786458300376,381,0.192899229402656
380,1.34967394169416,380,0.144020407505776,380,0.219235483646956,380,0.193412644190972
379,1.36485586585052,379,0.144757152894346,379,0.219681539434461,379,0.19378310934074
378,1.37946511165782,378,0.145751108039888,378,0.220142707760747,378,0.193969148321048
377,1.39439067059018,377,0.146360968304474,377,0.220462725082624,377,0.194402334411248
376,1.41070474658148,376,0.147576937119884,376,0.22123808047117,376,0.194785441177414
375,1.42838783965386,375,0.148371907711209,375,0.221698662823115,375,0.195033719183584
374,1.44630688107368,374,0.149360670620205,374,0.222108618928085,374,0.195447547343404
373,1.46449683979897,373,0.150411745560594,373,0.222534907130476,373,0.195702744441359
372,1.48187113984538,372,0.151334999166396,372,0.222948421911392,372,0.196012439274411
371,1.49936041133706,371,0.152369912516091,371,0.223540911566454,371,0.196383665017878
370,1.51624569494841,370,0.153471242426911,370,0.223857332223707,370,0.196740548996024
369,1.53404162351528,369,0.154688017088736,369,0.224206602731735,369,0.197132164339972
368,1.5493237343033,368,0.155610896729787,368,0.2245960528085,368,0.197176550405738
367,1.56383897965361,367,0.156826446201908,367,0.225050041767149,367,0.197510753145714
366,1.57809935232562,366,0.158143941128378,366,0.225482708847971,366,0.198014377728592
365,1.59092609388645,365,0.159862202823282,365,0.226059761379479,365,0.198290702963129
364,1.60317269368277,364,0.161203136030958,364,0.226426635030801,364,0.198527582198691
363,1.61408764221902,363,0.162683359465812,363,0.226963208395883,363,0.198934359289373
362,1.6216938264605,362,0.163973794928903,362,0.227255616405459,362,0.199139528608683
361,1.62928950530114,361,0.165605885319186,361,0.227475139097167,361,0.199321363754221
360,1.63718792489885,360,0.167066303842072,360,0.227731680771085,360,0.199475122993223
359,1.64413053099033,359,0.168883655954481,359,0.228252662435819,359,0.199769929192555
358,1.6503323995319,358,0.170412908516642,358,0.228534023036685,358,0.199806465976483
357,1.65507284569141,357,0.172146142115447,357,0.228650141791591,357,0.199951331155298
356,1.66019027276167,356,0.174298529836442,356,0.229338684323823,356,0.2004289244644
355,1.66526668272758,355,0.17627529550661,355,0.22962325319938,355,0.200805713636836
354,1.66907687718869,354,0.178300125111287,354,0.230083322105677,354,0.200978255850842
353,1.67374058779655,353,0.180384121544985,353,0.230330322889326,353,0.201222777200982
352,1.67714012086081,352,0.183229979179807,352,0.230789776572499,352,0.201741478173619
351,1.68145596278478,351,0.185503138039853,351,0.231052074080425,351,0.20213866185076
350,1.68486251920313,350,0.18784454453148,350,0.231411591717955,350,0.202298288743384
